id,title,used,price_original,price_current,department,category,sub_category
76859663,vestido bordado,True,60,45.0,mocas,mocas-roupas,mocas-roupas-vestidos
76746144,short feminino clock house,True,50,12.0,mocas,mocas-roupas,mocas-roupas-short
76425136,blusa social manga longa tonalidade Rosê,True,555,345.0,mocas,mocas-roupas,mocas-roupas-camisas
76331168,calça jeans,False,60,48.0,mocas,mocas-roupas,mocas-roupas-calcas
75754326,camisa rosa  vintage,True,69,15.0,mocas,mocas-roupas,mocas-roupas-camisas
66626202,vestido bege le lis blanc,True,234,117.0,mocas,mocas-roupas,mocas-roupas-vestidos
78086063,conjunto alfaiataria blitz closet,False,399,399.0,mocas,mocas-roupas,mocas-roupas-short
77987059,vestido animal print shoulder,True,79,79.0,mocas,mocas-roupas,mocas-roupas-vestidos
77945909,cropped frufru sucesso das blogueiras,False,229,229.0,mocas,mocas-roupas,mocas-roupas-blusas
77797299,vestido chemise jeans retrô,True,125,125.0,mocas,mocas-roupas,mocas-roupas-vestidos
77704610,vestido cherry tricot lurex,True,125,125.0,mocas,mocas-roupas,mocas-roupas-vestidos
77606324,camisa Lacoste,True,80,76.0,mocas,mocas-roupas,mocas-roupas-camisas
77426376,blazer vintage em lã,True,79,68.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76569876,casaquinho estilo social,True,60,38.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76448063,blusa bordada,False,90,29.0,mocas,mocas-roupas,mocas-roupas-blusas
76387024,regata renda kelf,True,15,11.0,mocas,mocas-roupas,mocas-roupas-blusas
76079678,legging fitness jeans  colcci,False,190,117.0,mocas,mocas-roupas,mocas-roupas-calcas
75249426,vestido bege e verde estampado zinzane,True,120,72.0,mocas,mocas-roupas,mocas-roupas-vestidos
73633789,short preto estampado farm,True,320,220.8,mocas,mocas-roupas,mocas-roupas-short
70767853,vestido preto hotfix metálico agilita,True,432,216.0,mocas,mocas-roupas,mocas-roupas-vestidos
48843227,cropped lurex,False,90,63.0,mocas,mocas-roupas,mocas-roupas-blusas
78078773,camiseta lacoste feminina 42,True,69,69.0,mocas,mocas-roupas,mocas-roupas-camisetas
77833179,calça legging track and field,True,90,90.0,mocas,mocas-roupas,mocas-roupas-calcas
77483401,top recortes labellamafia,False,180,171.0,mocas,mocas-roupas,mocas-roupas-blusas
78073136,sobreposição forever 21,True,150,150.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77928630,abacaxi gap,True,39,39.0,mocas,mocas-roupas,mocas-roupas-blusas
77579816,blusa la chocolê,True,60,57.0,mocas,mocas-roupas,mocas-roupas-blusas
77438841,vestido estampado,True,150,121.0,mocas,mocas-roupas,mocas-roupas-vestidos
76982252,bermuda feminina alfaiataria,True,95,72.0,mocas,mocas-roupas,mocas-roupas-short
76819326,saia longa hype beachwear animal print,False,399,307.0,mocas,mocas-roupas,mocas-roupas-saias
76779128,Calça Xadrez,True,90,80.0,mocas,mocas-roupas,mocas-roupas-calcas
75053190,shorts blitz closet,False,299,149.0,mocas,mocas-roupas,mocas-roupas-short
72904845,vestido longo blitz closet,True,899,293.0,mocas,mocas-roupas,mocas-roupas-vestidos-de-festa
78082489,blusa com capuz babita,False,199,199.0,mocas,mocas-roupas,mocas-roupas-blusas
77883969,vestido closet deluxe,False,590,590.0,mocas,mocas-roupas,mocas-roupas-vestidos
77661627,shorts moletom azul,True,20,20.0,mocas,mocas-roupas,mocas-roupas-short
77626768,t-shirt cinza torre eiffel izally fashion,True,50,45.0,mocas,mocas-roupas,mocas-roupas-camisetas
77054555,maxi casaco creme com botões jeisa basic,True,100,100.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76614744,blazer Young Ciluer,True,120,81.0,mocas,mocas-roupas,mocas-roupas-ternos
73869190,jaqueta bege jeans sks deluxe,True,242,108.9,mocas,mocas-roupas,mocas-roupas-casaquinhos
73841466,saia paetês giovanna parizzi,True,70,49.0,mocas,mocas-roupas,mocas-roupas-saias
69044216,saia lápis vermelha sobreposição,True,52,30.0,mocas,mocas-roupas,mocas-roupas-saias
78140791,"blusa lã  furta cor, linda!!",False,160,160.0,mocas,mocas-roupas,mocas-roupas-blusas
77862972,vestido juliana jabour,True,209,209.0,mocas,mocas-roupas,mocas-roupas-vestidos
77603364,jaqueta vintage,True,80,76.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77490297,top preto recorte bojo fitness vestem,False,140,133.0,mocas,mocas-roupas,mocas-roupas-blusas
77422615,conjunto luxo fitness,False,210,189.0,mocas,mocas-roupas,mocas-roupas-short
77147171,calça azul escuro pantacourt shoulder,True,126,126.0,mocas,mocas-roupas,mocas-roupas-calcas
76914786,blusa verde zinzane P,True,70,42.0,mocas,mocas-roupas,mocas-roupas-blusas
76248744,vestido fantasia infantil,True,60,34.0,mocas,mocas-roupas,mocas-roupas-vestidos
76246698,calça disco flare preta e branca  labellamafia,False,360,223.0,mocas,mocas-roupas,mocas-roupas-calcas
76166126,Blaser preto Marisa,True,45,40.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
75848788,calça legging  disco  lilás cirre  vestem fitness,False,160,98.0,mocas,mocas-roupas,mocas-roupas-calcas
73841632,blusa azul renda velvet,True,50,50.0,mocas,mocas-roupas,mocas-roupas-blusas
73428855,calça azul estonado jeans hering,True,75,51.75,mocas,mocas-roupas,mocas-roupas-calcas
72922444,calça verde maria filó,True,95,95.0,mocas,mocas-roupas,mocas-roupas-calcas
78072660,blazer/casaco femnino,True,170,170.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77694824,t-shirt azul escuro estampa frontal chico rei,True,49,49.0,mocas,mocas-roupas,mocas-roupas-blusas
77416068,vestido vermelho salinas,False,72,60.0,mocas,mocas-roupas,mocas-roupas-vestidos
77350144,camisa blitz closet,False,299,269.0,mocas,mocas-roupas,mocas-roupas-camisas
77077472,blusa cropped enna,False,199,170.0,mocas,mocas-roupas,mocas-roupas-blusas
76955600,calca de lycra body plus,True,395,304.0,mocas,mocas-roupas,mocas-roupas-calcas
76838304,vestido midi Zara com volume e bordado,False,529,452.0,mocas,mocas-roupas,mocas-roupas-vestidos
75141447,bata branca terracota e azul estampada farm,True,112,87.36,mocas,mocas-roupas,mocas-roupas-blusas
72756572,blusa estampada,True,80,30.0,mocas,mocas-roupas,mocas-roupas-blusas
70478585,vestido verde maria filó,True,148,74.0,mocas,mocas-roupas,mocas-roupas-vestidos
78158574,casaco longo sobretudo,False,70,70.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78125406,vestido sleepwear malha dkny,True,80,80.0,mocas,mocas-roupas,mocas-roupas-vestidos
78107514,"short de lycra estampado com detalhes vermelhos tamanho m,
cintura alta.",True,33,33.0,mocas,mocas-roupas,mocas-roupas-short
77869870,calça legging multicolor,True,45,45.0,mocas,mocas-roupas,mocas-roupas-calcas
77490287,calça disco legging preta e prata labellamafia com etiqueta,False,390,370.0,mocas,mocas-roupas,mocas-roupas-calcas
77485588,vestido khelf america,True,85,64.0,mocas,mocas-roupas,mocas-roupas-vestidos
77325908,macaquinho gatinho,False,250,225.0,mocas,mocas-roupas,mocas-roupas-macacao
77243554,blusa branca nó,True,35,32.0,mocas,mocas-roupas,mocas-roupas-blusas
76966047,vestido amarelo  bordado beleza indiana,True,107,85.6,mocas,mocas-roupas,mocas-roupas-vestidos
76246884,calça montaria preta labellamafia,False,240,148.0,mocas,mocas-roupas,mocas-roupas-calcas
77483317,cropped camiseta vinho labellamafia,False,190,180.0,mocas,mocas-roupas,mocas-roupas-blusas
77169749,jaqueta de couro legítimo | black Rivet,True,700,540.0,mocas,mocas-roupas,mocas-roupas-blusas
76265083,Saia em tafetá,True,40,24.0,mocas,mocas-roupas,mocas-roupas-saias
74091530,calça blitz closet,False,369,165.0,mocas,mocas-roupas,mocas-roupas-calcas
71961048,short jeans rosa chá,True,85,51.0,mocas,mocas-roupas,mocas-roupas-short
77791533,vestido social clássico,True,45,45.0,mocas,mocas-roupas,mocas-roupas-vestidos
77566101,camiseta de malha,True,30,30.0,mocas,mocas-roupas,mocas-roupas-camisetas
77308245,vestido cortelle retrô oriental,True,220,220.0,mocas,mocas-roupas,mocas-roupas-vestidos
75968056,calça blitz closet,True,159,87.0,mocas,mocas-roupas,mocas-roupas-calcas
74646112,calça preta animale,True,187,140.25,mocas,mocas-roupas,mocas-roupas-calcas
72109009,vestido branco farm,True,185,74.0,mocas,mocas-roupas,mocas-roupas-vestidos
78149813,vestido/bata estilo carioca falmengo,True,95,95.0,mocas,mocas-roupas,mocas-roupas-vestidos
78115347,calça flare azul caneta tam p,True,30,30.0,mocas,mocas-roupas,mocas-roupas-calcas
78105344,camiseta regata blusa bege nude executiva formal tam:g,True,30,30.0,mocas,mocas-roupas,mocas-roupas-camisetas
78105345,camiseta de viscose de linha com elastano animale,True,75,75.0,mocas,mocas-roupas,mocas-roupas-camisetas
78105343,jaqueta vermelho linho,True,79,79.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78094337,vestido longo mil formas tiffany,True,500,500.0,mocas,mocas-roupas,mocas-roupas-vestidos
78085126,jaqueta preta levis edição limitada,False,450,450.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78032618,calça azul jeans biotipo,True,70,70.0,mocas,mocas-roupas,mocas-roupas-calcas
78029869,cropped branco estampado lez a lez,True,89,89.0,mocas,mocas-roupas,mocas-roupas-blusas
77867606,calça florida,True,79,79.0,mocas,mocas-roupas,mocas-roupas-calcas
77684686,camisa nova da tommy hilfiger,False,299,284.0,mocas,mocas-roupas,mocas-roupas-camisas
77684636,blusa nova da tommy hilfiger,False,229,217.0,mocas,mocas-roupas,mocas-roupas-blusas
77563662,casaco xadrez,True,96,66.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77477033,top em renda blitz closet,False,138,124.0,mocas,mocas-roupas,mocas-roupas-blusas
77467960,saia amarela florida,True,35,35.0,mocas,mocas-roupas,mocas-roupas-saias
76828983,saia midi plissada Zara,False,439,376.0,mocas,mocas-roupas,mocas-roupas-saias
76268373,Colant e saia para balé,True,30,18.0,mocas,mocas-roupas,mocas-roupas-saias
76114406,Calça jeans feminina,True,35,35.0,mocas,mocas-roupas,mocas-roupas-calcas
71143614,blusa verde ralph lauren,True,124,62.0,mocas,mocas-roupas,mocas-roupas-blusas
74485577,Casaco Prata 3783,False,195,147.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
73575445,saía lulu forrada,True,480,113.0,mocas,mocas-roupas,mocas-roupas-saias
72490672,calça jeans preta,True,150,114.0,mocas,mocas-roupas,mocas-roupas-calcas
67074021,blusa vermelha carmim,True,98,49.0,mocas,mocas-roupas,mocas-roupas-blusas
78103395,camisa xadrez tam p marca aéropostale,True,45,45.0,mocas,mocas-roupas,mocas-roupas-camisas
77927268,"calça alfaiataria plus size, 50, nova",False,150,150.0,mocas,mocas-roupas,mocas-roupas-calcas
77867485,vestido romano rendado,True,140,140.0,mocas,mocas-roupas,mocas-roupas-vestidos
77845356,blusa social forrada branca de renda,True,425,425.0,mocas,mocas-roupas,mocas-roupas-blusas
77798485,saia longa vintage c.g.c.,True,59,56.0,mocas,mocas-roupas,mocas-roupas-saias
77767605,vestido camurça gótico,True,145,145.0,mocas,mocas-roupas,mocas-roupas-vestidos
77607468,Regatinha Youcom,True,60,45.0,mocas,mocas-roupas,mocas-roupas-blusas
77575632,Cropped preto com manguinha forever 21 novo,False,110,104.0,mocas,mocas-roupas,mocas-roupas-blusas
77545942,cardigan cinza tricô yessica,True,102,86.7,mocas,mocas-roupas,mocas-roupas-casaquinhos
77240546,casaco couro,True,90,68.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76944606,short vermelho jeans tommy hilfiger,True,89,71.2,mocas,mocas-roupas,mocas-roupas-short
76861426,vestido shein - cor verde-tamanho 38,True,85,64.0,mocas,mocas-roupas,mocas-roupas-vestidos-de-festa
76860484,vestido vermelho - forever21 - tamanho p,True,80,61.0,mocas,mocas-roupas,mocas-roupas-vestidos
76562095,Calça feminina,False,90,57.0,mocas,mocas-roupas,mocas-roupas-calcas
76371475,blazer cropped triton veludo,True,250,181.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76333033,Cropped Riviera,True,80,57.0,mocas,mocas-roupas,mocas-roupas-blusas
76073735,vestido preto  decote profundo  drapeado tubinho labellamafia,False,240,165.0,mocas,mocas-roupas,mocas-roupas-vestidos
75581745,camisa feminina pífio,True,85,13.0,mocas,mocas-roupas,mocas-roupas-camisas
74941349,calça jogger vinho cambos,True,100,78.0,mocas,mocas-roupas,mocas-roupas-calcas
73385575,saia preta tricô zara,True,100,69.0,mocas,mocas-roupas,mocas-roupas-saias
78103255,blusa branca forever tamm,True,60,60.0,mocas,mocas-roupas,mocas-roupas-blusas
78096121,blusa richini,True,150,150.0,mocas,mocas-roupas,mocas-roupas-blusas
78087004,calça alfaiataria reta hering,True,70,70.0,mocas,mocas-roupas,mocas-roupas-calcas
78024636,polo fem zara,False,450,400.0,mocas,mocas-roupas,mocas-roupas-blusas
77837012,vestido tubinho cacharrel canelado,True,145,116.0,mocas,mocas-roupas,mocas-roupas-vestidos
76061136,Calça Cotton Feminina Rosa,True,69,21.0,mocas,mocas-roupas,mocas-roupas-calcas
75125894,casaquinho forrado confeziome,True,390,157.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
74203100,calça m officer cigarrete jeans,True,107,35.0,mocas,mocas-roupas,mocas-roupas-calcas
73613914,casaquinho em crochê com tingimento manual,True,45,34.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
67545836,blusa preta manga longa shoulder,True,120,76.8,mocas,mocas-roupas,mocas-roupas-blusas
78158567,blusa lê lis blanc,True,50,35.0,mocas,mocas-roupas,mocas-roupas-blusas
78026991,vestido zara india,True,450,450.0,mocas,mocas-roupas,mocas-roupas-vestidos
77886609,blusa rose babados,True,95,95.0,mocas,mocas-roupas,mocas-roupas-blusas
77564939,vestido amarelo e branco lits,True,133,133.0,mocas,mocas-roupas,mocas-roupas-vestidos
77548096,Vestido de Seda,True,200,190.0,mocas,mocas-roupas,mocas-roupas-vestidos
77544771,blusinha do brasil,True,68,58.0,mocas,mocas-roupas,mocas-roupas-blusas
77502866,casaco Hering tricot,True,55,52.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77476938,top branco shein,True,35,35.0,mocas,mocas-roupas,mocas-roupas-blusas
76857256,vestido lilás longo,True,120,108.0,mocas,mocas-roupas,mocas-roupas-vestidos
76601610,saia amarela mule farm,True,145,126.15,mocas,mocas-roupas,mocas-roupas-saias
75544399,cardigan tricot longo preto cortelle,True,75,17.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
74202566,calça veludo cotelê,True,100,32.0,mocas,mocas-roupas,mocas-roupas-calcas
74184250,calça seiki executiva,True,80,26.0,mocas,mocas-roupas,mocas-roupas-calcas
72736766,blusinha hit com strass,True,130,63.0,mocas,mocas-roupas,mocas-roupas-blusas
77794268,vestido farm m,True,180,180.0,mocas,mocas-roupas,mocas-roupas-vestidos
77417071,vestido branco e rosa estampado bobô,True,560,476.0,mocas,mocas-roupas,mocas-roupas-vestidos
74184234,calça boot cut petróleo,True,82,26.0,mocas,mocas-roupas,mocas-roupas-calcas
73699158,vestido preto rozangela klein,True,80,36.0,mocas,mocas-roupas,mocas-roupas-vestidos
73047322,blusa azul manga 3/4 stroke,True,87,34.8,mocas,mocas-roupas,mocas-roupas-blusas
71669011,vestido mix black cantao,True,390,390.0,mocas,mocas-roupas,mocas-roupas-vestidos
71397664,jaqueta preta lunender,True,127,63.5,mocas,mocas-roupas,mocas-roupas-casaquinhos
67187766,vestido amarelo animal print caos,True,322,161.0,mocas,mocas-roupas,mocas-roupas-vestidos
78149268,vestido longo de alfaitaria um vintage,True,70,70.0,mocas,mocas-roupas,mocas-roupas-vestidos
78044394,calça jeans,True,32,32.0,mocas,mocas-roupas,mocas-roupas-calcas
77508034,cardigan tipo poncho,True,70,70.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77005772,calça laranja flare ssang bang wool,True,100,90.0,mocas,mocas-roupas,mocas-roupas-calcas
75328252,body bege estampado cinnté,True,45,35.1,mocas,mocas-roupas,mocas-roupas-blusas
75190551,vestido curto preto gola alta,True,420,170.0,mocas,mocas-roupas,mocas-roupas-vestidos
74525834,calça azul jeans trade mark,True,99,74.25,mocas,mocas-roupas,mocas-roupas-calcas
73845170,calça azul skinny cós alto morena rosa,True,125,56.25,mocas,mocas-roupas,mocas-roupas-calcas
72775965,calça roxa amaro,True,124,49.6,mocas,mocas-roupas,mocas-roupas-calcas
77892885,short jeans opção,True,80,80.0,mocas,mocas-roupas,mocas-roupas-short
77886167,levis 524 too superlow,True,70,70.0,mocas,mocas-roupas,mocas-roupas-calcas
77798303,vestido oh boy,True,110,104.0,mocas,mocas-roupas,mocas-roupas-vestidos
77490308,saia shorts fitness preto vestem,False,185,175.0,mocas,mocas-roupas,mocas-roupas-short
77114292,vestido midi pink,True,80,76.0,mocas,mocas-roupas,mocas-roupas-vestidos
77062144,linda camisa graforreia slim usada,True,60,46.0,mocas,mocas-roupas,mocas-roupas-camisas
76973297,vestido florido,False,70,52.0,mocas,mocas-roupas,mocas-roupas-vestidos
76603504,calça preta esmeral,True,100,87.0,mocas,mocas-roupas,mocas-roupas-calcas
74883448,camisa estampada,True,120,62.0,mocas,mocas-roupas,mocas-roupas-camisas
74845162,blusa regata,True,250,89.0,mocas,mocas-roupas,mocas-roupas-blusas
74751773,body bege decote v tira de amarração,True,59,32.45,mocas,mocas-roupas,mocas-roupas-blusas
74414684,Calça jeans plue size,True,59,51.0,mocas,mocas-roupas,mocas-roupas-calcas
73259494,vestido laço,False,60,13.0,mocas,mocas-roupas,mocas-roupas-vestidos
78078320,top pink xadrez vichy manga longa gigot salgunamu,False,100,100.0,mocas,mocas-roupas,mocas-roupas-blusas
78073666,vestido estampa barroca multicolorido,True,125,99.0,mocas,mocas-roupas,mocas-roupas-vestidos
78025389,jaqueta couro vintage,True,1500,1500.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77988818,conjunto feminino de blusa e shorts tye dye blogueirinha,False,58,52.0,mocas,mocas-roupas,mocas-roupas-blusas
77945840,casaco de pele preto zara,True,650,650.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77572129,camisa! um clássico  decan deux dos anos 80!,True,115,81.0,mocas,mocas-roupas,mocas-roupas-camisas
77500364,macacão preto longo zara,True,210,210.0,mocas,mocas-roupas,mocas-roupas-macacao
77193726,camiseta preta unissex dupla face Tam P Stranger Things,True,89,49.0,mocas,mocas-roupas,mocas-roupas-camisetas
76973571,saia isabella fiorentino,False,80,61.0,mocas,mocas-roupas,mocas-roupas-saias
76709963,blusa azul e verde ave rara,True,70,63.0,mocas,mocas-roupas,mocas-roupas-blusas
76646003,conjunto azul marinho estampado cropped=saia luxxo,True,97,87.3,mocas,mocas-roupas,mocas-roupas-saias
76765530,calça legging,True,100,42.0,mocas,mocas-roupas,mocas-roupas-calcas
76746293,blusa halter preta seda animale,True,199,159.2,mocas,mocas-roupas,mocas-roupas-blusas
76667414,macacão Zara Tam P,True,200,190.0,mocas,mocas-roupas,mocas-roupas-macacao
76425816,calça cintura alta animale,True,109,41.0,mocas,mocas-roupas,mocas-roupas-calcas
76265223,vestido infantil figurino.,True,35,20.0,mocas,mocas-roupas,mocas-roupas-vestidos
75627708,saia social,True,30,24.0,mocas,mocas-roupas,mocas-roupas-saias
75469383,saia colorida,True,40,18.0,mocas,mocas-roupas,mocas-roupas-saias
74143393,shorts preto mix estampas farm,True,100,72.0,mocas,mocas-roupas,mocas-roupas-short
73425077,camisa azul marinho dudalina,True,162,111.78,mocas,mocas-roupas,mocas-roupas-camisas
70156986,short com detalhe em mustache azul bluesteel,True,90,45.0,mocas,mocas-roupas,mocas-roupas-short
78149789,vestido estampado my place,True,170,170.0,mocas,mocas-roupas,mocas-roupas-vestidos
78124253,blusa bordada,False,35,35.0,mocas,mocas-roupas,mocas-roupas-blusas
78084892,blusa cropped oh boy,True,105,105.0,mocas,mocas-roupas,mocas-roupas-blusas
77843134,vestido longo com babados maravilhoso,False,499,499.0,mocas,mocas-roupas,mocas-roupas-vestidos
77838103,vestido trapézio retrô,True,120,120.0,mocas,mocas-roupas,mocas-roupas-vestidos
77756455,vestido geladinho,True,49,46.0,mocas,mocas-roupas,mocas-roupas-vestidos
77708853,vestido simples laranja malhado,True,70,70.0,mocas,mocas-roupas,mocas-roupas-vestidos
77705193,vestido tubinho veludo molhado,True,120,96.0,mocas,mocas-roupas,mocas-roupas-vestidos
77575827,conjunto fitness shorts corrida   preto com estampas labellamafia,False,280,266.0,mocas,mocas-roupas,mocas-roupas-short
77552193,jaqueta motociclista couro legitimo,True,680,582.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77507650,vestido midi preto,True,69,56.0,mocas,mocas-roupas,mocas-roupas-vestidos
77383504,macaquinho lavanda,False,250,225.0,mocas,mocas-roupas,mocas-roupas-macacao
77067179,blazer de linho,True,120,96.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
76742218,saia jeans feminina pool,True,50,18.0,mocas,mocas-roupas,mocas-roupas-saias
76247497,body preto recortes labellamafia,False,170,116.0,mocas,mocas-roupas,mocas-roupas-blusas
75555673,calça preta lika,True,66,53.46,mocas,mocas-roupas,mocas-roupas-calcas
75506898,saia azul marinho midi fila,False,110,89.1,mocas,mocas-roupas,mocas-roupas-saias
75400864,blusa myft,False,153,67.0,mocas,mocas-roupas,mocas-roupas-blusas
65770782,saia azul lápis,True,50,50.0,mocas,mocas-roupas,mocas-roupas-saias
78124306,camisa de anime,False,50,50.0,mocas,mocas-roupas,mocas-roupas-camisas
77860269,vestido oncinha neon print,True,140,140.0,mocas,mocas-roupas,mocas-roupas-vestidos
77842422,short jeans maria filó,True,129,122.0,mocas,mocas-roupas,mocas-roupas-short
77607585,cropped de alcinha youcom,True,60,45.0,mocas,mocas-roupas,mocas-roupas-blusas
77575473,Cropped azul claro espaço fashion,False,95,90.0,mocas,mocas-roupas,mocas-roupas-blusas
77488144,casaco de lã feminino,True,110,104.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77384599,Blazer branco alongado oversized,False,110,110.0,mocas,mocas-roupas,mocas-roupas-ternos
77294699,vestido preto,False,290,247.0,mocas,mocas-roupas,mocas-roupas-vestidos
76974328,vestido nude,False,80,61.0,mocas,mocas-roupas,mocas-roupas-vestidos
76968479,cropped de malha,True,555,427.0,mocas,mocas-roupas,mocas-roupas-blusas
76890870,vestido preto longo festa gala formatura casamento,True,750,268.0,mocas,mocas-roupas,mocas-roupas-vestidos-de-festa
76859437,saia forever21 + cropped cinza,True,70,52.0,mocas,mocas-roupas,mocas-roupas-saias
76777157,vestido mercatto canguru,True,145,145.0,mocas,mocas-roupas,mocas-roupas-vestidos
76264244,Vestido infantil,True,100,64.0,mocas,mocas-roupas,mocas-roupas-vestidos-de-festa
75919758,blusa off white daslu,True,138,115.92,mocas,mocas-roupas,mocas-roupas-blusas
75918398,casaco jeans superdry,True,380,361.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
75617763,calça rosa degrade skinny aéropostale,False,202,131.3,mocas,mocas-roupas,mocas-roupas-calcas
72796263,cropped dandara bynv,True,269,269.0,mocas,mocas-roupas,mocas-roupas-blusas
78149797,vestido estampa de cereja,False,100,100.0,mocas,mocas-roupas,mocas-roupas-vestidos
78149796,vestido godê floral da lovely vintage,False,99,99.0,mocas,mocas-roupas,mocas-roupas-vestidos
78141200,"tomara que caia, m, usada uma vez, em tricoline, com elastano",True,33,30.0,mocas,mocas-roupas,mocas-roupas-blusas
78072305,blazer feminino miroa,True,150,150.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78056138,vestido vermelho estampado longo cantão,False,253,253.0,mocas,mocas-roupas,mocas-roupas-vestidos
77944071,calça jeans flare renner,True,120,120.0,mocas,mocas-roupas,mocas-roupas-calcas
77842220,top cropped nude da blessed ateliê,False,129,122.0,mocas,mocas-roupas,mocas-roupas-blusas
77581914,saia midi bordada,True,1400,1400.0,mocas,mocas-roupas,mocas-roupas-saias
77353232,blazer alfaiataria laranja blitz closet,False,569,513.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77334034,blusinha feminina bege perolada - tam m,True,39,32.0,mocas,mocas-roupas,mocas-roupas-blusas
75849008,legging fitness estampada labellamafia  p,True,145,84.0,mocas,mocas-roupas,mocas-roupas-calcas
75663001,vestido chemise balls,False,399,200.0,mocas,mocas-roupas,mocas-roupas-vestidos
75326727,casaquinho de malha novo,False,39,10.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78115348,vestido festa,True,380,380.0,mocas,mocas-roupas,mocas-roupas-vestidos-de-festa
78115350,camiseta rosa - polo wear,True,59,59.0,mocas,mocas-roupas,mocas-roupas-camisetas
78115344,blazer cinza alongado,True,250,250.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78105346,blusa_moletom,False,70,70.0,mocas,mocas-roupas,mocas-roupas-blusas
78097835,short hollister moletom,True,130,130.0,mocas,mocas-roupas,mocas-roupas-short
78094338,top g farm,False,150,150.0,mocas,mocas-roupas,mocas-roupas-blusas
78085127,blazer amarelo blitz closet,False,459,459.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
78075204,blusa tricô,True,70,70.0,mocas,mocas-roupas,mocas-roupas-blusas
78067757,cropped preto zara,True,299,299.0,mocas,mocas-roupas,mocas-roupas-blusas
77884847,blusa estilo casaquinho de amarelo e roxo tam g,False,40,30.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77798992,colete/blusa p farm,True,150,150.0,mocas,mocas-roupas,mocas-roupas-coletes
76958413,vestifo curto social branco,True,685,536.0,mocas,mocas-roupas,mocas-roupas-vestidos
76357312,Moletom  Brilhante Estilo Biker - Cinza,True,43,43.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
75363519,calça jeans wide leg,False,329,153.0,mocas,mocas-roupas,mocas-roupas-calcas
74692493,Vestido preto de linho,True,50,28.0,mocas,mocas-roupas,mocas-roupas-vestidos
72168711,blusa moletom leve com detalhe xadrez.,True,152,152.0,mocas,mocas-roupas,mocas-roupas-blusas
67854591,short cintura alta youcom,True,70,70.0,mocas,mocas-roupas,mocas-roupas-short
77516041,vestido mamô gótico,True,270,270.0,mocas,mocas-roupas,mocas-roupas-vestidos
77448288,saia midi You com,True,70,62.0,mocas,mocas-roupas,mocas-roupas-saias
77314636,vestido lança perfume,False,297,267.0,mocas,mocas-roupas,mocas-roupas-vestidos
77114064,shorts jeans da marca Izzat,True,50,37.0,mocas,mocas-roupas,mocas-roupas-short
77108626,Blusa Lilla Ka linho/viscose,True,99,76.0,mocas,mocas-roupas,mocas-roupas-blusas
76818526,saia midi pareô de tricô Zara,False,359,275.0,mocas,mocas-roupas,mocas-roupas-saias
76601580,bermuda laranja feminina,False,70,46.0,mocas,mocas-roupas,mocas-roupas-short
78041177,vestido estampa exclusiva animale,True,498,498.0,mocas,mocas-roupas,mocas-roupas-vestidos
77798248,calça jeans zara,True,120,120.0,mocas,mocas-roupas,mocas-roupas-calcas
77577330,kimono forever 21,True,70,63.0,mocas,mocas-roupas,mocas-roupas-blusas
77429334,vestido lança perfume,True,290,261.0,mocas,mocas-roupas,mocas-roupas-vestidos
76569424,top cropped com renda zara,False,349,241.0,mocas,mocas-roupas,mocas-roupas-blusas
76266160,macacão charry,False,249,153.0,mocas,mocas-roupas,mocas-roupas-macacao
77927855,cardingan cinza escuro gg,True,80,80.0,mocas,mocas-roupas,mocas-roupas-casaquinhos
77899248,"vestido plus size, malha canelada, xxg",True,100,100.0,mocas,mocas-roupas,mocas-roupas-vestidos
77840035,vestido império barbiecore neon,True,140,112.0,mocas,mocas-roupas,mocas-roupas-vestidos
